hex_id,walk_access_15m,bike_access_15m,pt_stop_access_20m,green_share_pct,env_quality,builtup_pct,road_buf_pct,pop_density_km2
580887.67_6134984.86,4.4,32.88,37.74,3.819075564082143,41.33156603571684,6.200220306855679,0.0,16.027370631147754
581320.69_6135234.86,3.34,20.15,55.9,0.0,40.558754711414075,0.0,0.0,0.0
581753.7_6135484.86,3.69,13.72,21.23,3.0783420074656815,41.74783433097852,2.1161400716442125,0.0,27.51780966102921
580887.67_6135484.86,4.78,25.27,71.9,0.0,37.37149694088418,17.52198821989549,0.0,227.9063390016068
581320.69_6135734.86,6.92,16.92,43.61,0.0,40.05900334593977,3.5732042331649123,0.0,9.49563596378679
581753.7_6135984.86,3.91,14.03,22.1,0.060798795139300164,37.373521499647104,7.006613751444579,0.0,48.46679815615722
580887.67_6135984.86,2.28,14.16,60.55,15.596638951215727,41.57751916784642,34.67297248952866,0.0,688.7425304995161
581320.69_6136234.86,0.0,10.26,0.0,9.637577924705203,45.06941527541971,16.313914135155883,0.0,205.41683672866446
581753.7_6136484.86,4.29,20.03,25.99,3.340658717639634,32.3095038599477,5.1984298710835875,0.0,35.00527986365349
579588.63_6135234.86,0.0,15.57,0.0,0.0,39.008929610245445,9.70402315928068,0.0,68.7098005419279
580454.66_6135234.86,0.0,23.47,24.42,5.26236775226229,43.02385724387779,1.6256290589393998,0.0,0.0
580021.65_6135484.86,0.0,0.0,0.0,0.0,41.01592169422814,0.0,0.0,0.0
579155.62_6135484.86,0.0,9.75,0.0,9.741622467678255,45.60896790668104,3.4820424851178324,0.0,0.0
579588.63_6135734.86,0.0,0.0,0.0,8.529728447605239,45.26611526547539,0.01824650862624427,0.0,0.0
580454.66_6135734.86,3.45,24.06,80.94,8.866102561638508,44.865836047235994,5.411898292915192,0.0,172.3030048846376
580021.65_6135984.86,0.0,0.0,0.0,4.159761770527562,40.918702941149846,9.002214006780163,0.0,61.725905519784874
579155.62_6135984.86,0.0,3.5,0.0,25.713670965061503,54.041730234995676,0.0,0.0,0.0
579588.63_6136234.86,0.0,14.33,0.0,4.450153989091146,42.25474304275395,3.0809183634070534,0.0,24.647177756645657
580454.66_6136234.86,0.0,23.97,52.17,8.58560988061727,43.9479547518757,11.697010107683859,0.0,71.5830365476446
582619.72_6135484.86,0.0,21.25,0.0,0.0,36.17118779706892,4.929991038884228,0.0,17.319961895335382
583485.75_6135484.86,3.88,34.28,19.99,0.0,23.54365643500117,30.896271233564804,0.0,213.653035426936
583052.74_6135734.86,0.0,28.44,0.0,0.0,26.570864595723286,11.894915794841463,0.0,0.0
582186.71_6135734.86,2.36,19.71,0.0,0.0,35.2587923974917,10.726315270873586,0.0,71.83532021827537
582619.72_6135984.86,0.0,24.61,0.0,0.0,29.705915728519834,0.0,0.0,0.0
583485.75_6135984.86,3.08,35.2,0.0,3.1427160109809273,11.258724236456326,87.5912131452051,2.159197439100377,0.0
582186.71_6136234.86,3.16,19.94,0.0,0.0,29.832174251314914,4.563319047831612,0.0,19.01216349062781
583052.74_6136234.86,0.0,21.31,0.0,0.4830704663490228,13.271669299560898,62.0500063924175,5.16027986491641,0.0
583485.75_6136484.86,9.71,40.43,0.0,0.48723324405586865,17.67193618393126,4.372913542578882,21.822132051114096,4.670638250097575
582619.72_6136484.86,0.0,25.54,0.0,2.285721562972949,23.2060137641691,14.560971107235963,2.0793552642309665,102.81184050851414
584784.79_6131234.86,0.0,35.82,18.38,0.4120257200386017,39.20693074009499,8.928986729677785,0.0,74.08377708541843
583918.76_6131234.86,13.27,47.94,50.17,1.709543488533299,34.18342026515966,29.73228050068051,0.0,63.877668477471104
584351.77_6131484.86,9.24,42.59,18.02,0.9440830133591116,38.25050962586493,9.623794281804976,0.0,13.854213696168632
583918.76_6131734.86,11.07,46.73,28.75,27.56688709015693,47.60456348130489,21.119837835751927,0.0,81.46373639136615
584784.79_6131734.86,0.0,34.43,27.54,0.0,38.33939521387635,5.396440150116598,0.0,42.25181715708021
584351.77_6131984.86,10.25,58.01,60.36,3.463174295026668,36.831913572032555,21.36587659662437,0.0,72.1280501162631
583918.76_6132234.86,32.76,64.55,34.24,38.7269728651637,58.19351022717518,24.268247972658784,0.0,225.9868342538467
584784.79_6132234.86,10.31,51.57,48.07,1.1069905060544345,31.528586030943284,42.464883247347956,0.0,60.999440424198035
584351.77_6132484.86,38.83,75.3,48.19,44.26359422457244,55.93327329492557,36.747835246962374,0.0,163.7867550578607
583918.76_6132734.86,42.55,72.04,41.85,1.9112786901308083,22.751329673028486,92.66162697955137,0.0,2143.058835468201
585217.8_6131984.86,0.0,38.44,35.86,0.0,38.531066580478004,6.008180094588415,0.0,24.68403834905419
586083.83_6131984.86,0.0,26.87,0.0,0.0,39.677758541892274,0.0,0.0,0.0
586516.84_6132234.86,3.23,34.24,21.48,0.0,42.33086341263576,2.6636603846856532,0.0,19.710316704988468
585650.81_6132234.86,10.88,42.18,28.81,9.623594000348707,42.69149288130647,6.580522246491078,0.0,14.6369498319677
585217.8_6132484.86,29.33,56.66,52.06,0.0,39.03200350339372,0.016255016721484314,0.0,0.0
586083.83_6132484.86,18.35,48.4,37.49,0.0,39.82843074984152,1.532625730046872,0.0,6.973702495009486
586516.84_6132734.86,14.41,42.53,34.93,0.0,36.902780787723124,15.833849330109254,0.0,153.8239081486037
585650.81_6132734.86,31.47,57.24,51.79,0.32774040894372,32.26936991056192,39.643911595803594,0.0,563.2333313074909
585217.8_6132984.86,41.49,64.54,73.1,5.181702323850207,27.37297702735218,75.85947656156526,0.0,10318.024713851491
586083.83_6132984.86,19.76,49.11,49.77,0.0,38.91772105595293,1.489533006571657,0.0,22.037121387672922
586949.85_6132484.86,0.0,29.69,18.26,7.978814944781648,43.428038770191144,1.0611413561495673,0.0,22.003340544104404
587382.86_6132734.86,0.0,27.76,17.27,0.0,36.97171345412339,21.645149110156133,0.0,151.97081612844744
586949.85_6132984.86,10.29,39.85,27.61,10.95580362225018,41.579993837167244,20.985267723148475,0.0,78.54912885972365
587815.88_6132984.86,0.0,29.71,57.15,0.0,30.883807194667863,0.8601356839525296,0.0,18.908748658696684
587382.86_6133234.86,0.0,36.87,84.97,0.0,38.722970140817345,4.594861516499141,0.0,0.0
586949.85_6133484.86,15.77,47.54,49.12,0.0,38.45897408530315,7.085721358064376,0.0,211.11004345610917
587815.88_6133484.86,0.0,32.98,64.68,0.0,29.339128047654466,0.0070772584399210504,0.0,0.0
587382.86_6133734.86,6.6,40.8,55.68,2.5443608811509844,31.286968866081583,3.0331951230339644,0.0,10.76314965295876
586949.85_6133984.86,22.97,56.48,48.46,2.137569275497563,28.820158928952516,34.37484683692648,0.0,445.70265536696434
